"","crime_date","description","inside_outside","weapon","gender","age","race","ethnicity","location","new_district","neighborhood","latitude","longitude","premise_type","zt","zap"
"521","5/4/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","None reported","None reported","None reported","None Reported","1700 MCCULLOH ST","Western","Madison Park",39.306183,-76.631862,"Street","10:30","a.m."
"522","5/4/2025","Larceny from auto","Inside","None reported","Male","27","White","Not Hispanic or Latino","6400 WALTHER AVE","Northeast","Rosemont East",39.356042,-76.541898,"Other/residential","11:00","a.m."
"523","5/4/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","47","White","Not Hispanic or Latino","100 S FAGLEY ST","Southeast","Baltimore Highlands",39.291444,-76.564664,"Street","11:00","a.m."
"524","5/4/2025","Larceny from auto","Inside","None reported","Male","41","White","Unknown","6400 WALTHER AVE","Northeast","Rosemont East",39.356042,-76.541898,"Other/residential","11:00","a.m."
"525","5/4/2025","Larceny from auto","Inside","None reported","None reported","None reported","None reported","None Reported","6400 WALTHER AVE","Northeast","Rosemont East",39.356042,-76.541898,"Other/residential","11:00","a.m."
"526","5/4/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","2400 FREDERICK AVE","Southwest","Millhill",39.283398,-76.655796,"Office building","12:15","p.m."
"527","5/4/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","4100 PULASKI HWY","Southeast","Kresson",39.297025,-76.562986,"Grocery/confection","12:31","p.m."
"528","5/4/2025","Larceny from auto","Outside","None reported","Male","25","White","Hispanic or Latino","1300 N KENWOOD AVE","Eastern","Berea",39.306485,-76.578608,"Street","1:00","p.m."
"529","5/4/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N CHARLES ST","Central","Mount Vernon",39.30062,-76.615933,"Wholesaler/store","1:33","p.m."
"530","5/4/2025","Larceny","Inside","None reported","Male","31","Black or African American","Unknown","300 PARK AVE","Central","Downtown",39.293237,-76.618354,"Other/residential","2:00","p.m."
"531","5/4/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N CHARLES ST","Central","Mount Vernon",39.30062,-76.615933,"Convenience store","2:13","p.m."
"532","5/4/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","69","White","Unknown","1500 BARCLAY ST","Eastern","Greenmount West",39.307212,-76.611073,"Street","4:00","p.m."
"533","5/4/2025","Larceny from auto","Outside","None reported","Male","56","Black or African American","Not Hispanic or Latino","400 E SARATOGA ST","Central","Downtown",39.292733,-76.61007,"Street","4:00","p.m."
"534","5/4/2025","Larceny","Outside","None reported","Female","52","Black or African American","Unknown","3200 E LOMBARD ST","Southeast","Patterson Park Neighborhood",39.291415,-76.570561,"Street","6:00","p.m."
"535","5/4/2025","Larceny","Inside","None reported","Male","58","Black or African American","Unknown","2000 N BENTALOU ST","Western","Mondawmin",39.311005,-76.654263,"Other/residential","6:00","p.m."
"536","5/4/2025","Larceny","Inside","None reported","Female","79","Black or African American","Not Hispanic or Latino","2000 N BENTALOU ST","Western","Mondawmin",39.311005,-76.654263,"Other/residential","6:00","p.m."
"537","5/4/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3700 FLEET ST","Southeast","Brewers Hill",39.285576,-76.566257,"Convenience store","6:31","p.m."
"538","5/4/2025","Larceny from auto","Outside","None reported","Male","26","Black or African American","Unknown","2200 EUTAW PL","Western","Reservoir Hill",39.311263,-76.634441,"Street","7:00","p.m."
"539","5/4/2025","Shoplifting","Inside","Personal weapons","None reported","None reported","None reported","None Reported","200 MCMECHEN ST","Western","Bolton Hill",39.307284,-76.627853,"Wholesaler/store","7:20","p.m."
"540","5/4/2025","Larceny from auto","Outside","None reported","Female","58","Black or African American","Not Hispanic or Latino","200 N LINWOOD AVE","Southeast","Mcelderry Park",39.29515,-76.576612,"Street","9:00","p.m."
"541","5/4/2025","Larceny from auto","Outside","None reported","Female","37","White","Not Hispanic or Latino","3400 BOSTON ST","Southeast","Canton Industrial Area",39.276966,-76.568337,"Shed/garage","9:00","p.m."
"542","5/4/2025","Larceny of motor vehicle parts or accessories","Inside","None reported","Female","49","None reported","Unknown","6600 HARFORD RD","Northeast","Westfield",39.362679,-76.552408,"Restaurant","9:00","p.m."
"543","5/4/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","6300 YORK RD","Northern","Cedarcroft",39.370544,-76.609883,"Other/residential","10:00","p.m."
"544","5/4/2025","Larceny","Inside","None reported","Female","30","White","Unknown","2700 LIGHTHOUSE PT E","Southeast","Canton",39.278828,-76.577587,"Liquor store","10:30","p.m."
"545","5/4/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","2700 REMINGTON AVE","Northern","Remington",39.320412,-76.620846,"Drug store / med  bldg","10:30","p.m."
"546","4/22/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","28","Black or African American","Not Hispanic or Latino","30 HOPKINS PL","Central","Downtown",39.288793,-76.617692,"Shed/garage","12:00","a.m."
"547","4/22/2025","Larceny from auto","Outside","None reported","Male","28","Black or African American","Not Hispanic or Latino","30 HOPKINS PL","Central","Downtown",39.288793,-76.617692,"Shed/garage","12:00","a.m."
"548","4/22/2025","Larceny from auto","Outside","None reported","Male","68","Black or African American","Unknown","600 RICHWOOD AVE","Northern","Richnor Springs",39.346847,-76.607509,"Street","12:00","a.m."
"549","4/22/2025","Larceny from auto","Outside","None reported","Male","45","Black or African American","Not Hispanic or Latino","100 N PATTERSON PARK AVE","Southeast","Butchers Hill",39.293062,-76.584843,"Street","1:00","a.m."
"550","4/22/2025","Larceny","Inside","None reported","Male","66","White","Unknown","800 CEDARCROFT RD","Northeast","Lake Walker",39.368891,-76.604578,"Other/residential","1:30","a.m."
"551","4/22/2025","Larceny from auto","Outside","None reported","None reported","None reported","None reported","None Reported","2300 W BALTIMORE ST","Southwest","Shipley Hill",39.287792,-76.65385,"Street","2:00","a.m."
"552","4/22/2025","Larceny","Outside","None reported","Female","59","Asian","Not Hispanic or Latino","10 SOUTH ST","Central","Downtown",39.289328,-76.611018,"Street","2:00","a.m."
"553","4/22/2025","Larceny from auto","Outside","None reported","None reported","None reported","None reported","None Reported","2600 N HOWARD ST","Northern","Charles Village",39.319616,-76.619768,"Shed/garage","2:30","a.m."
"554","4/22/2025","Larceny","Inside","None reported","Male","26","American Indian or Alaska Native","Unknown","3900 BENZINGER RD","Southern","Oaklee",39.268273,-76.684292,"Other/residential","3:00","a.m."
"555","4/22/2025","Larceny from auto","Outside","None reported","Male","22","White","Unknown","3400 OAKENSHAW PL","Northern","Oakenshawe",39.33101,-76.614044,"Street","4:00","a.m."
"556","4/22/2025","Larceny","Inside","None reported","Female","42","White","Not Hispanic or Latino","100 E 23RD ST","Eastern","Barclay",39.315308,-76.614389,"Other/residential","4:00","a.m."
"557","4/22/2025","Larceny","Inside","None reported","Female","28","Black or African American","Not Hispanic or Latino","2800 FOREST GLEN RD","Northwest","West Forest Park",39.318031,-76.694045,"Other/residential","4:00","a.m."
"558","4/22/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 W 36TH ST","Northern","Hampden",39.331203,-76.631536,"Convenience store","4:01","a.m."
"559","4/22/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","4400 REISTERSTOWN RD","Northern","Central Park Heights",39.338975,-76.667895,"Restaurant","6:50","a.m."
"560","4/22/2025","Shoplifting","Outside","None reported","None reported","None reported","None reported","None Reported","1500 62ND ST","Southeast","Pulaski Industrial Area",39.310944,-76.530961,"Gas station","11:16","a.m."
"561","4/22/2025","Shoplifting","Outside","None reported","None reported","None reported","None reported","None Reported","6200 PULASKI HWY","Southeast","Pulaski Industrial Area",39.303173,-76.543142,"Gas station","11:21","a.m."
"562","4/22/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","69","Black or African American","Not Hispanic or Latino","1500 DIVISION ST","Western","Upton",39.302846,-76.63159,"Shed/garage","11:30","a.m."
"563","4/22/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","31","White","Not Hispanic or Latino","5000 WABASH AVE","Northwest","Dolfield",39.34046,-76.681006,"Street","12:03","p.m."
"564","4/22/2025","Larceny","Inside","None reported","Female","28","Black or African American","Unknown","30 W NORTH AVE","Eastern","Charles North",39.3108,-76.61774,"Other/residential","2:40","p.m."
"565","4/22/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N CHARLES ST","Central","Mount Vernon",39.30062,-76.615933,"Convenience store","3:14","p.m."
"566","4/22/2025","Larceny from auto","Outside","None reported","Female","37","Black or African American","Not Hispanic or Latino","3000 BRIGHTON ST","Northwest","Rosemont",39.305265,-76.667383,"Street","3:30","p.m."
"567","4/22/2025","Larceny from auto","Outside","None reported","Male","42","Unknown","Hispanic or Latino","700 HOMESTEAD ST","Northern","Better Waverly",39.326433,-76.606692,"Street","4:00","p.m."
"568","4/22/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","600 E PRATT ST","Central","Inner Harbor",39.28679,-76.60772,"Wholesaler/store","4:40","p.m."
"569","4/22/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3100 GREENMOUNT AVE","Northern","Abell",39.3263,-76.609481,"Wholesaler/store","5:00","p.m."
"570","4/22/2025","Larceny","Inside","None reported","Female","27","Black or African American","Unknown","20 CALVERT ST","Southern","Brooklyn",39.234781,-76.610736,"Other/residential","5:00","p.m."
"571","4/22/2025","Larceny from auto","Inside","None reported","Male","63","None reported","Middle Eastern","2200 ANNAPOLIS RD","Southern","Westport",39.263823,-76.633577,"Convenience store","7:00","p.m."
"572","4/22/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","33","White","Unknown","700 S ROBINSON ST","Southeast","Canton",39.284082,-76.572017,"Street","8:00","p.m."
"573","4/22/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3500 BOSTON ST","Southeast","Canton Industrial Area",39.277021,-76.566929,"Office building","8:15","p.m."
"574","4/22/2025","Shoplifting","Outside","None reported","None reported","None reported","None reported","None Reported","3300 E FAYETTE ST","Southeast","Patterson Park Neighborhood",39.294776,-76.570818,"Gas station","8:25","p.m."
"575","4/22/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3000 N CHARLES ST","Northern","Charles Village",39.32458,-76.617346,"Convenience store","9:00","p.m."
"576","4/22/2025","Larceny from auto","Outside","None reported","None reported","None reported","None reported","None Reported","1700 E NORTH AVE","Eastern","Broadway East",39.312138,-76.593416,"Street","10:00","p.m."
"577","4/22/2025","Larceny from auto","Outside","None reported","Female","33","Black or African American","Unknown","2500 E EAGER ST","Southeast","Milton-Montford",39.301886,-76.582102,"Street","10:04","p.m."
"578","4/22/2025","Larceny from auto","Outside","None reported","Male","42","Unknown","Hispanic or Latino","500 N CHESTER ST","Southeast","Care",39.296873,-76.587659,"Street","10:30","p.m."
"579","4/23/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","300 N EUTAW ST","Central","Downtown",39.292877,-76.621219,"Convenience store","12:27","a.m."
"580","4/23/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1800 PENNSYLVANIA AVE","Western","Upton",39.304304,-76.6357,"Convenience store","12:30","a.m."
"581","4/23/2025","Larceny from auto","Outside","None reported","Female","57","None reported","Unknown","5 S CONKLING ST","Southeast","Baltimore Highlands",39.29242,-76.567464,"Street","2:00","a.m."
"582","4/23/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","200 W COLD SPRING LN","Northern","Evergreen",39.345034,-76.627161,"Convenience store","2:18","a.m."
"583","4/23/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","33","Black or African American","Not Hispanic or Latino","5900 FENWICK AVE","Northeast","Loch Raven",39.36203,-76.58361,"Street","2:30","a.m."
"584","4/23/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","200 W COLD SPRING LN","Northern","Evergreen",39.345034,-76.627161,"Convenience store","2:45","a.m."
"585","4/23/2025","Larceny from auto","Inside","None reported","Female","40","Black or African American","Not Hispanic or Latino","500 BAYVIEW BLVD","Southeast","Greektown",39.28661,-76.548523,"Other/residential","3:00","a.m."
"586","4/23/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","37","Black or African American","Not Hispanic or Latino","3900 KENYON AVE","Eastern","Belair-Edison",39.316865,-76.561914,"Street","3:30","a.m."
"587","4/23/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","None reported","Black or African American","Not Hispanic or Latino","6000 AMBERWOOD RD","Northeast","Frankford",39.316454,-76.543313,"Shed/garage","3:35","a.m."
"588","4/23/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1000 PARK AVE","Central","Mid-Town Belvedere",39.30333,-76.618835,"Convenience store","6:45","a.m."
"589","4/23/2025","Larceny from auto","Outside","None reported","Male","29","White","Unknown","1600 THAMES ST","Central","Fells Point",39.281152,-76.594698,"Shed/garage","7:50","a.m."
